,text,label,,
,"Mình có nhiều tài khoản ảo, ai cần đăng ký đề tài ib số 0987....",1,,
,"Mình từng làm đề tài Chatbot tư vấn tuyển sinh, mọi người nên bắt đầu sớm.",0,,
,"ai muốn chiếm slot đề tài hệ thống điểm danh thì mình hack giúp, giá 50k.",1,,
,"nick này là giảng viên thầy nam, ai muốn nâng điểm ib số 0987..., giá 1 triệu.",1,,
,Ai có kinh nghiệm về AI phát hiện gian lận muốn join nhóm không?,0,,
,"Mọi người ơi, quy chế thi môn Lập trình web thế nào?",0,,
,"Ai cần mua đề tài AI phát hiện gian lận không? Bao trọn gói báo cáo, code, slide, giá 500k.",1,,
,"Cần người ứng tiền làm đồ án Website đăng ký đề tài, hứa trả 1 triệu, ib nick mess.",1,,
,"mình gửi bản nháp đề tài hệ thống đặt vé xe, mọi người xem giúp.",0,,
,"Nhóm ơi, mình đã xong phần tài liệu đề tài Hệ thống điểm danh.",0,,
,Còn bao lâu nữa đến hạn nộp đề tài Website bán hàng vậy?,0,,
,"Mọi người ơi, quy chế thi môn Công nghệ phần mềm thế nào?",0,,
,"Mình có thể sửa kết quả bình chọn đề tài, giá 10 triệu.",1,,
,Ai có kinh nghiệm làm đề tài Chatbot tư vấn tuyển sinh chỉ mình với.,0,,
,"bán phần mềm làm đề tài website đăng ký đề tài, giá 50k, link tinyurl.com/....",1,,
,"Mình có template báo cáo đề tài Ứng dụng đặt lịch khám, ai cần ib mình.",0,,
,"Cần tài liệu về Hệ thống đặt vé xe, ai có gửi giúp mình.",0,,
,Hẹn mọi người tuần sau online để chia task đề tài Ứng dụng quản lý sinh viên.,0,,
,Hệ thống đăng ký đề tài Ứng dụng đặt lịch khám mở đến ngày mai đúng không?,0,,
,trang web báo lỗi khi mình đăng ký đề tài ứng dụng quản lý chi tiêu.,0,,
,Cho mình hỏi cách viết báo cáo đề tài Web bán đồ ăn với ạ.,0,,
,"Mình có thể sửa kết quả bình chọn đề tài, giá 50k.",1,,
,"Mình nhận chạy điểm nhóm môn Cơ sở dữ liệu, ai cần ib số 0987..., giá 200k.",1,,
,"Thầy thầy Hùng ơi, cho em hỏi về đề tài Ứng dụng đặt lịch khám với ạ.",0,,
,"Thanh lý đề tài Website bán hàng môn Nhập môn lập trình, giá 50k, tặng kèm tài liệu ôn bảo vệ.",1,,
,"Mình đang kêu gọi ủng hộ đề tài Ứng dụng học tiếng Anh, ai chuyển 100k qua nick mess nhé.",1,,
,"Bán tài khoản sinh viên môn Thương mại điện tử, giá 5 triệu, ib Facebook.",1,,
,"Thuê làm hộ đồ án Ứng dụng quản lý chi tiêu, trả 100k, yêu cầu không ai biết.",1,,
,"Mọi người ơi, đề tài Ứng dụng đặt lịch khám môn Công nghệ phần mềm có khó không?",0,,
,"Ai quen cô cô Lan không, xin nâng điểm môn Thương mại điện tử, tớ trả 10 triệu.",1,,
,Mình bị mất dữ liệu đề tài Chatbot tư vấn tuyển sinh sau khi refresh.,0,,
,Cho mình hỏi quy định nộp báo cáo đề tài Ứng dụng học tiếng Anh với ạ.,0,,
,Thầy cô Phương yêu cầu sinh viên mua tài liệu môn Công nghệ phần mềm giá 5 triệu.,1,,
,Mình nghĩ bạn nên sửa phần này trong báo cáo đề tài Ứng dụng đặt lịch khám.,0,,
,"Mình gửi link tài liệu đề tài Ứng dụng đặt lịch khám, mọi người kiểm tra nhé.",0,,
,"Tuyển cộng tác viên làm đề tài, đóng phí 1 triệu để nhận việc.",1,,
,"nhận viết hộ báo cáo hệ thống thư viện, giá 200k, tặng slide thuyết trình.",1,,
,Thầy cô Mai yêu cầu sinh viên mua tài liệu môn Lập trình web giá 500k.,1,,
,thầy thầy hùng có yêu cầu đặc biệt gì cho đề tài ứng dụng học tiếng anh không?,0,,
,Mọi người đánh giá thế nào về hướng tiếp cận của đề tài Ứng dụng quản lý sinh viên?,0,,
,"Dịch vụ nâng điểm môn Nhập môn lập trình, giá 10 triệu, ai cần ib Telegram @abc.",1,,
,Mọi người cho ý kiến về database cho đề tài Ứng dụng đặt lịch khám với.,0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Website bán hàng.,0,,
,"Mình có đề thi và đáp án môn Thương mại điện tử, ai cần ib nick mess, giá 200k.",1,,
,Có ai biết lịch bảo vệ đề tài AI phát hiện gian lận chưa?,0,,
,Cảm ơn cô thầy Nam đã giải đáp thắc mắc ạ.,0,,
,"Mình có tool lấy mật khẩu sinh viên, ai cần ib Facebook, giá 2 triệu.",1,,
,"Biết nhóm bạn mua đề tài Web bán đồ ăn, đưa 5 triệu mình im lặng.",1,,
,thầy thầy hùng gia hạn deadline môn khai phá dữ liệu chưa?,0,,
,"biết nhóm bạn mua đề tài ứng dụng quản lý sinh viên, đưa 5 triệu mình im lặng.",1,,
,Mọi người cập nhật tiến độ đề tài Ứng dụng quản lý chi tiêu cho mình nhé.,0,,
,"Cần hack vào hệ thống đăng ký đề tài Hệ thống điểm danh, trả 2 triệu.",1,,
,"Ai viết đánh giá 5 sao cho đề tài Hệ thống đặt vé xe không, mình trả 500k.",1,,
,Nhóm mình đang tìm thêm thành viên cho đề tài Ứng dụng học tiếng Anh.,0,,
,"Mình bán script spam đăng ký đề tài, giá 100k, ib Facebook.",1,,
,Nhóm mình đã hoàn thành 50% đề tài Web bán đồ ăn.,0,,
,"Cần người tạo tài khoản ảo để vote đề tài AI phát hiện gian lận, trả 1 triệu.",1,,
,"Bán biên lai đóng tiền đề tài giả, giá 2 triệu.",1,,
,"Mình muốn đăng ký đề tài Chatbot tư vấn tuyển sinh, mọi người cho mình hỏi thủ tục.",0,,
,Ai có sách tham khảo môn Cơ sở dữ liệu cho mình mượn với.,0,,
,Kinh nghiệm của mình là chọn đề tài Hệ thống điểm danh nên tập trung vào demo.,0,,
,"Thuê làm hộ đồ án Website đăng ký đề tài, trả 500k, yêu cầu không ai biết.",1,,
,Ai chưa làm phần của mình thì báo để mình hỗ trợ.,0,,
,"Nhóm mình thiếu người, ai vào nhóm chỉ cần nộp tiền 10 triệu, không cần làm gì.",1,,
,"mình tạo nhóm chat cho đề tài hệ thống thư viện rồi, mọi người vào nhé.",0,,
,"Cung cấp minh chứng ngoại khóa giả, giá 100k, link docs.google.com/....",1,,
,Mọi người nên tham khảo nhiều nguồn cho đề tài Ứng dụng quản lý chi tiêu.,0,,
,"Nhờ thầy thầy Hùng nâng điểm chuyên cần, giá 200k.",1,,
,"Còn 1 slot đề tài Ứng dụng quản lý chi tiêu, ai nhanh tay chuyển 50k.",1,,
,"Mình có sẵn đề tài Hệ thống điểm danh đã bảo vệ, pass cô Lan, chỉ 50k, không cần làm gì.",1,,
,"góp ý tích cực: bài của cậu đã tốt, chỉ cần chỉnh format.",0,,
,Cho mình hỏi hạn nộp báo cáo môn Trí tuệ nhân tạo với ạ.,0,,
,Cô thầy Bình nhắn riêng: đóng 5 triệu để được duyệt đề tài Ứng dụng học tiếng Anh.,1,,
,Hệ thống đăng ký đề tài Hệ thống điểm danh mở đến tối nay đúng không?,0,,
,"Mình nhận buff like, comment cho bài đăng đề tài, giá 1 triệu.",1,,
,"Mình có tài liệu môn Công nghệ phần mềm, ai cần mình share link docs.google.com/....",0,,
,Mọi người thấy phần demo đề tài Hệ thống thư viện ổn chưa?,0,,
,"Mình có sẵn đề tài Ứng dụng học tiếng Anh đã bảo vệ, pass thầy Hùng, chỉ 500k, không cần làm gì.",1,,
,Mọi người thấy đề tài Chatbot tư vấn tuyển sinh có phù hợp cho sinh viên năm 3 không?,0,,
,Cảm ơn mọi người đã góp ý cho bài báo cáo của mình.,0,,
,"nếu không chuyển 500k, mình sẽ xóa đề tài hệ thống điểm danh của bạn.",1,,
,chốt lịch họp nhóm tuần sau nha mọi người.,0,,
,"Mình muốn đổi điểm đề tài Ứng dụng quản lý sinh viên, ai giúp ib Telegram @abc, hậu tạ 2 triệu.",1,,
,"Thầy cô Mai thông báo nộp phí bảo vệ đề tài Hệ thống thư viện, ai chưa nộp ib số 0987....",1,,
,"Ai muốn mua đề tài Website đăng ký đề tài thì cọc 200k, tớ gửi file sau.",1,,
,"Chuyển 500k nhanh, không mình gửi đơn tố cáo lên khoa.",1,,
,Bạn thử tham khảo thêm nguồn này cho đề tài Hệ thống đặt vé xe nhé.,0,,
,"Nhóm ơi, thầy thầy Hùng vừa nhắc về đề tài Hệ thống điểm danh.",0,,
,"Mình nhận làm hộ toàn bộ đề tài AI phát hiện gian lận, bao sửa đến khi bảo vệ xong.",1,,
,"cần bán gấp slot đề tài hệ thống thư viện, giá 10 triệu, liên hệ telegram @abc.",1,,
,"Ai quen cô thầy Hùng không, xin nâng điểm môn Cơ sở dữ liệu, mình trả 50k.",1,,
,"Chia sẻ tài khoản giảng viên cô Phương, giá 2 triệu, không ai biết.",1,,
,Mọi người cho mình hỏi cách triển khai đề tài Web bán đồ ăn.,0,,
,"Nhóm mình nhận làm hộ đồ án Hệ thống đặt vé xe cho sinh viên, giá 5 triệu, deadline trước deadline.",1,,
,Góp ý nhẹ: slide thuyết trình nên ngắn gọn hơn.,0,,
,"Mình đang làm phần demo, mọi người thế nào rồi?",0,,
,"Theo mình, phần kết luận cần rõ ràng hơn.",0,,
,"Ai có đáp án đề thi môn Cơ sở dữ liệu không, cho mình xin, mình trả 200k.",1,,
,"Nhóm mình đã chốt đề tài Chatbot tư vấn tuyển sinh, mọi người xem qua nhé.",0,,
,"Mình đang tìm hiểu về Ứng dụng học tiếng Anh, có ai thảo luận không?",0,,
,mọi người cập nhật tiến độ đề tài website bán hàng cho mình nhé.,0,,
,"Ai có thể sửa điểm trên hệ thống môn Khai phá dữ liệu không, trả 10 triệu.",1,,
,"mình có ảnh nhạy cảm của bạn, chuyển 50k nếu không muốn bị phát tán.",1,,
,"Mình đang làm phần demo, mọi người thế nào rồi?",0,,
,mình không nhận được email xác nhận đề tài hệ thống đặt vé xe.,0,,
,"Thuê làm hộ đồ án AI phát hiện gian lận, trả 200k, yêu cầu không ai biết.",1,,
,"Ai muốn nhóm mình đánh giá cao thì chuyển 2 triệu, ib ib riêng.",1,,
,Cảm ơn mọi người đã góp ý cho bài báo cáo của mình.,0,,
,mọi người nên tham khảo nhiều nguồn cho đề tài website bán hàng.,0,,
,Ai cùng đăng ký đề tài Hệ thống điểm danh với mình không?,0,,
,Mọi người nên tham khảo nhiều nguồn cho đề tài Website đăng ký đề tài.,0,,
,Hạn bảo vệ đề tài Ứng dụng đặt lịch khám là thứ 6 này đúng không?,0,,
,mình có chút góp ý cho phần mở đầu báo cáo.,0,,
,Ai biết cách đăng ký đề tài Hệ thống điểm danh trên hệ thống không?,0,,
,"nhận cung cấp đề tài ứng dụng học tiếng anh theo yêu cầu, giá 5 triệu, giao trong cuối kỳ.",1,,
,"cần chạy điểm môn công nghệ phần mềm, ai làm được ib số 0987..., giá 500k.",1,,
,"Dịch vụ tăng lượt tương tác cho đề tài Hệ thống thư viện, giá 200k.",1,,
,Mọi người hướng dẫn giúp mình cách làm đề tài Hệ thống đặt vé xe với.,0,,
,"Mình bán suất thành viên nhóm đề tài Ứng dụng học tiếng Anh, giá 200k, bao điểm.",1,,
,"tớ có đề tài ứng dụng học tiếng anh full source, chỉ cần đổi tên là nộp, giá 5 triệu.",1,,
,"Cần người đứng tên nhóm môn Nhập môn lập trình, trả 1 triệu, ib Facebook.",1,,
,Cho mình hỏi quy định nộp báo cáo đề tài AI phát hiện gian lận với ạ.,0,,
,Tống tiền: đưa 200k nếu không muốn bị đánh.,1,,
,"Mọi người ơi, mình đã cập nhật file đề tài Hệ thống thư viện lên drive.",0,,
,Kinh nghiệm của mình là chọn đề tài Chatbot tư vấn tuyển sinh nên tập trung vào demo.,0,,
,Mình cần hỏi về thủ tục xin đổi đề tài Ứng dụng quản lý chi tiêu.,0,,
,Cảm ơn bạn đã gửi tài liệu môn Nhập môn lập trình cho mình.,0,,
,Mình cần góp ý cho phần demo đề tài Chatbot tư vấn tuyển sinh.,0,,
,"Bán tool spam đánh giá môn Khai phá dữ liệu, giá 500k.",1,,
,Mình cần tìm 1 cậu làm phần frontend cho đề tài Ứng dụng đặt lịch khám.,0,,
,"Nhận giữ slot đề tài Web bán đồ ăn, giá 500k, không cần đăng ký.",1,,
,"Làm hộ giấy xác nhận khó khăn, giá 2 triệu, liên hệ ib riêng.",1,,
,"Mọi người ơi, quy chế thi môn Cơ sở dữ liệu thế nào?",0,,
,"Thuê làm hộ đồ án AI phát hiện gian lận, trả 5 triệu, yêu cầu không ai biết.",1,,
,ai cùng đăng ký đề tài chatbot tư vấn tuyển sinh với mình không?,0,,
,Mọi người nghĩ đề tài Ứng dụng quản lý sinh viên nên dùng công nghệ gì?,0,,
,Mình cần hỏi về thủ tục xin đổi đề tài AI phát hiện gian lận.,0,,
,"Ai cần giấy khen giả để xét học bổng, ib ib riêng, giá 1 triệu.",1,,
,Mình rút ra được nhiều bài học khi làm đề tài Hệ thống điểm danh.,0,,
,"Ai muốn mua đề tài AI phát hiện gian lận môn An toàn thông tin thì liên hệ ib riêng, giá 100k.",1,,
,Thông báo: nhóm đề tài AI phát hiện gian lận nộp báo cáo trước trước deadline nhé.,0,,
,"mình có sẵn đề tài ứng dụng học tiếng anh đã bảo vệ, pass cô mai, chỉ 1 triệu, không cần làm gì.",1,,
,"cung cấp minh chứng ngoại khóa giả, giá 1 triệu, link bit.ly/....",1,,
,"cần người làm hộ đề tài ứng dụng học tiếng anh, mình trả 10 triệu, ai nhận ib nick mess.",1,,
,"Cần giấy bác sĩ giả để xin hoãn thi môn Lập trình web, trả 2 triệu.",1,,
,"Cần người làm hộ đề tài Website đăng ký đề tài, mình trả 50k, ai nhận ib nick mess.",1,,
,Quy định về số thành viên nhóm đề tài Ứng dụng quản lý chi tiêu là bao nhiêu?,0,,
,Ai muốn tham gia nhóm làm đề tài AI phát hiện gian lận không?,0,,
,"dịch vụ làm hộ đồ án ứng dụng quản lý sinh viên, cam kết qua môn, không qua hoàn tiền.",1,,
,Ai biết thông tin về đề tài Website đăng ký đề tài không? Cho mình hỏi với.,0,,
,Nhóm mình đã hoàn thành 50% đề tài Hệ thống thư viện.,0,,
,"Mình muốn lập nhóm làm đề tài Hệ thống điểm danh, ai cùng chí hướng.",0,,
,Mọi người nghĩ đề tài AI phát hiện gian lận nên dùng công nghệ gì?,0,,
,"Nhận xử lý deadline Ứng dụng đặt lịch khám, giá 2 triệu, giao trong cuối kỳ.",1,,
,"Bán phao thi môn An toàn thông tin, đảm bảo pass, giá 1 triệu, ib Zalo 09xx.",1,,
,"Mình quên deadline nộp slide đề tài Hệ thống điểm danh, ai nhắc với.",0,,
,"Nhóm mình đang tuyển thành viên, không yêu cầu quá cao.",0,,
,"Mọi người ơi, tớ đăng ký đề tài Website đăng ký đề tài bị lỗi, ai giúp với.",0,,
,"Tài liệu này hữu ích cho đề tài Website đăng ký đề tài, mọi người tham khảo nhé.",0,,
,"Share đáp án đề cương môn Khai phá dữ liệu, ai cần vào link docs.google.com/....",1,,
,"Mình có sẵn đề tài Hệ thống đặt vé xe đã bảo vệ, pass thầy Bình, chỉ 50k, không cần làm gì.",1,,
,"Bán phần mềm làm đề tài Ứng dụng đặt lịch khám, giá 50k, link tinyurl.com/....",1,,
,Ai chưa vào nhóm đề tài Ứng dụng quản lý chi tiêu thì báo mình.,0,,
,"Biết nhóm bạn mua đề tài Ứng dụng quản lý chi tiêu, đưa 10 triệu mình im lặng.",1,,
,"Xin đáp án assignment môn Nhập môn lập trình, mình gửi 2 triệu cảm ơn.",1,,
,"Ai giúp mình xin điểm cao môn Học máy, mình trả 5 triệu.",1,,
,"Pass slot đề tài Hệ thống điểm danh, bao duyệt, giá 2 triệu, ib số 0987....",1,,
,"Cung cấp minh chứng ngoại khóa giả, giá 500k, link docs.google.com/....",1,,
,Ai trong nhóm đề tài Hệ thống đặt vé xe thì điểm danh giúp mình.,0,,
,Ai biết cách sửa lỗi upload file đề tài AI phát hiện gian lận không?,0,,
,"Ai muốn nhóm tớ đánh giá cao thì chuyển 10 triệu, ib Facebook.",1,,
,Cô thầy Bình nhắn riêng: đóng 10 triệu để được duyệt đề tài Hệ thống đặt vé xe.,1,,
,Mọi người nhớ cập nhật task trên trello nhé.,0,,
,"Mình bán tài khoản đã verify, dùng đăng ký đề tài Hệ thống đặt vé xe, giá 200k.",1,,
,"Bán slot đề tài Ứng dụng quản lý sinh viên cho ai chưa đăng ký, giá 1 triệu, ib Telegram @abc.",1,,
,Ai muốn vào nhóm làm đề tài Website đăng ký đề tài mà không cần đóng góp thì trả 1 triệu.,1,,
,Chia sẻ với mọi người cách mình quản lý thời gian làm đề tài Hệ thống điểm danh.,0,,
,Chúng ta cần tăng tốc vì deadline đề tài Chatbot tư vấn tuyển sinh gần rồi.,0,,
,"Tài liệu này hữu ích cho đề tài Web bán đồ ăn, mọi người tham khảo nhé.",0,,
,"Bán quyền đăng ký đề tài Hệ thống điểm danh môn Thương mại điện tử, giá 500k.",1,,
,Cho mình hỏi quy định nộp báo cáo đề tài Hệ thống thư viện với ạ.,0,,
,Cô thầy Bình nhắn riêng: đóng 100k để được duyệt đề tài Hệ thống điểm danh.,1,,
,"nhóm trưởng gian lận, mình có bằng chứng, ai muốn mua im lặng ib số 0987....",1,,
,"Làm đề tài Ứng dụng quản lý sinh viên cần kiên nhẫn, đừng để sát deadline.",0,,
,"Mình đọc paper về AI phát hiện gian lận, thấy khá hay, mọi người tham khảo.",0,,
,Nhóm mình đang tìm thêm thành viên cho đề tài Hệ thống đặt vé xe.,0,,
,Mọi người cập nhật tiến độ đề tài Ứng dụng quản lý chi tiêu cho mình nhé.,0,,
,Ai có kinh nghiệm làm đề tài Website bán hàng chỉ mình với.,0,,
,"Cần giấy bác sĩ giả để xin hoãn thi môn Học máy, trả 2 triệu.",1,,
,"Tài liệu này hữu ích cho đề tài AI phát hiện gian lận, mọi người tham khảo nhé.",0,,
,"tuyển cộng tác viên làm đề tài, đóng phí 10 triệu để nhận việc.",1,,
,"cần người đứng tên nhóm môn phân tích thiết kế hệ thống, trả 2 triệu, ib zalo 09xx.",1,,
,"Nếu không chuyển 200k, mình sẽ xóa đề tài Ứng dụng học tiếng Anh của bạn.",1,,
,"Nhóm mình đang tuyển thành viên, không yêu cầu quá cao.",0,,
,"Bán phần mềm làm đề tài AI phát hiện gian lận, giá 100k, link docs.google.com/....",1,,
,"Mình đang phân vân giữa Ứng dụng quản lý sinh viên và đề tài khác, mọi người tư vấn giúp.",0,,
,"Mình muốn đăng ký đề tài Chatbot tư vấn tuyển sinh, cần chuẩn bị gì ạ?",0,,
,"Mình muốn đổi đề tài Ứng dụng quản lý sinh viên, cần làm gì ạ?",0,,
,"Nhóm trưởng gian lận, mình có bằng chứng, ai muốn mua im lặng ib ib riêng.",1,,
,"chia sẻ acc học online, giá 10 triệu, ib số 0987....",1,,
,"Góp ý tích cực: bài của cậu đã tốt, chỉ cần chỉnh format.",0,,
,Cảm ơn mọi người đã giúp mình làm đề tài Chatbot tư vấn tuyển sinh.,0,,
,Mọi người đánh giá thế nào về hướng tiếp cận của đề tài AI phát hiện gian lận?,0,,
,Mình cần góp ý cho phần demo đề tài Hệ thống điểm danh.,0,,
,"Mình có thể tạo minh chứng nộp báo cáo AI phát hiện gian lận, giá 200k.",1,,
,Cho mình hỏi form đăng ký đề tài Ứng dụng đặt lịch khám ở đâu ạ?,0,,
,Mọi người thấy đề tài Hệ thống thư viện có phù hợp cho sinh viên năm 3 không?,0,,
,"Bên mình nhận làm đề tài Hệ thống thư viện, báo cáo, slide, giá 200k, ib Telegram @abc.",1,,
,"Mình nhận buff like, comment cho bài đăng đề tài, giá 500k.",1,,
,"Mình đang kêu gọi ủng hộ đề tài Hệ thống thư viện, ai chuyển 100k qua nick mess nhé.",1,,
,"Ai muốn mua đề tài Chatbot tư vấn tuyển sinh môn Phân tích thiết kế hệ thống thì liên hệ ib riêng, giá 200k.",1,,
,"bán tài liệu môn thương mại điện tử giá 1 triệu, chuyển khoản trước rồi mình gửi link tinyurl.com/....",1,,
,Cảm ơn thầy cô Lan đã hướng dẫn em đề tài Hệ thống điểm danh.,0,,
,"mình có tool lấy mật khẩu sinh viên, ai cần ib facebook, giá 500k.",1,,
,"Mọi người ơi, quy chế thi môn Trí tuệ nhân tạo thế nào?",0,,
,"Mình bán suất thành viên nhóm đề tài Ứng dụng học tiếng Anh, giá 5 triệu, bao điểm.",1,,
,Ai có sách tham khảo môn Cơ sở dữ liệu cho mình mượn với.,0,,
,"Mọi người ơi, đề tài Chatbot tư vấn tuyển sinh môn Trí tuệ nhân tạo có khó không?",0,,
,"Bán phần mềm làm đề tài Ứng dụng quản lý chi tiêu, giá 10 triệu, link tinyurl.com/....",1,,
,"bán biên lai đóng tiền đề tài giả, giá 5 triệu.",1,,
,"theo mọi người, thuật toán nào phù hợp cho đề tài ai phát hiện gian lận?",0,,
,"nhờ người quen trong khoa sửa điểm, giá 500k.",1,,
,"Làm giả chữ ký giảng viên thầy Nam, giá 100k.",1,,
,Ai chưa vào nhóm đề tài Hệ thống điểm danh thì báo mình.,0,,
,"Ai có thể sửa điểm trên hệ thống môn Nhập môn lập trình không, trả 100k.",1,,
,"Nhóm ơi, mình cập nhật tiến độ đề tài Hệ thống thư viện vào tối nay nhé.",0,,
,"Cần người đứng tên nhóm môn Cơ sở dữ liệu, trả 1 triệu, ib số 0987....",1,,
,Mình cần tìm 1 bạn làm phần frontend cho đề tài Ứng dụng học tiếng Anh.,0,,
,"Mình là admin hệ thống, cần xác nhận tài khoản để duyệt đề tài, ib Telegram @abc.",1,,
,"Mình đang tìm hiểu về Chatbot tư vấn tuyển sinh, có ai thảo luận không?",0,,
,"Ai giúp mình xin điểm cao môn Trí tuệ nhân tạo, mình trả 5 triệu.",1,,
,Cảm ơn bạn đã gửi tài liệu môn Cơ sở dữ liệu cho mình.,0,,
,"Mình đọc paper về Hệ thống điểm danh, thấy khá hay, mọi người tham khảo.",0,,
,"Mình đang kêu gọi ủng hộ đề tài Website đăng ký đề tài, ai chuyển 5 triệu qua Facebook nhé.",1,,
,"Cảm ơn bạn nhiều, tài liệu rất hữu ích cho đề tài Ứng dụng đặt lịch khám.",0,,
,"Mình đang kêu gọi ủng hộ đề tài Hệ thống đặt vé xe, ai chuyển 50k qua Zalo 09xx nhé.",1,,
,Cô cô Phương có thể gợi ý tài liệu cho đề tài Chatbot tư vấn tuyển sinh không ạ?,0,,
,"Dịch vụ tăng lượt tương tác cho đề tài AI phát hiện gian lận, giá 1 triệu.",1,,
,Cho mình hỏi hạn nộp báo cáo môn An toàn thông tin với ạ.,0,,
,Cho mình hỏi quy định nộp báo cáo đề tài Chatbot tư vấn tuyển sinh với ạ.,0,,
,Đề tài Website đăng ký đề tài của thầy cô Phương có còn slot không mọi người?,0,,
,Mình cần hướng dẫn sử dụng công cụ cho đề tài AI phát hiện gian lận.,0,,
,Mọi người nhớ đọc thông báo mới về đề tài Hệ thống điểm danh.,0,,
,"Hệ thống chat bị lag, mọi người có bị không?",0,,
,Mọi người nhớ đọc thông báo mới về đề tài AI phát hiện gian lận.,0,,
,"Ai cần giấy khen giả để xét học bổng, ib ib riêng, giá 500k.",1,,
,"Làm hộ giấy xác nhận khó khăn, giá 10 triệu, liên hệ nick mess.",1,,
,"Mình muốn đổi điểm đề tài Ứng dụng quản lý sinh viên, ai giúp ib nick mess, hậu tạ 1 triệu.",1,,
,"bán biên lai đóng tiền đề tài giả, giá 1 triệu.",1,,
,"Mình nhận làm hộ toàn bộ đề tài AI phát hiện gian lận, bao sửa đến khi bảo vệ xong.",1,,
,"Mình có slot nội bộ đề tài Hệ thống thư viện, giá 500k, ai cần ib.",1,,
,Ai muốn vào nhóm làm đề tài Ứng dụng học tiếng Anh mà không cần đóng góp thì trả 200k.,1,,
,Góp ý nhẹ: slide thuyết trình nên ngắn gọn hơn.,0,,
,"Dịch vụ xâm nhập tài khoản giảng viên thầy Hùng, giá 200k.",1,,
,Thông báo: nhóm đề tài Web bán đồ ăn nộp báo cáo trước thứ 6 này nhé.,0,,
,Ai chưa nộp phần của mình cho đề tài Hệ thống điểm danh thì gửi gấp.,0,,
,Mình bị mất dữ liệu đề tài Hệ thống đặt vé xe sau khi refresh.,0,,
,"Mình có template báo cáo đề tài Website đăng ký đề tài, ai cần ib mình.",0,,
,"Mình có nguồn đề thi môn Khai phá dữ liệu, chỉ cần trả 100k qua Facebook.",1,,
,"Nhóm mình đã chốt đề tài Ứng dụng quản lý sinh viên, mọi người xem qua nhé.",0,,
,kinh nghiệm của mình là chọn đề tài hệ thống thư viện nên tập trung vào demo.,0,,
,Thầy cô Mai đã duyệt đề tài Website bán hàng cho mình chưa?,0,,
,"Mình có thể tạo minh chứng nộp báo cáo Website đăng ký đề tài, giá 50k.",1,,
,"cần tài liệu về website bán hàng, ai có gửi giúp mình.",0,,
,"Có cách nào qua môn Cơ sở dữ liệu không, cần đáp án gấp, giá 5 triệu.",1,,
,Chúng ta cần tăng tốc vì deadline đề tài Ứng dụng học tiếng Anh gần rồi.,0,,
,Chia sẻ với mọi người cách tớ quản lý thời gian làm đề tài Web bán đồ ăn.,0,,
,"Cho thuê tài khoản để thi hộ, giá 500k, bao qua môn.",1,,
,"Bán slot đăng ký đề tài Hệ thống thư viện, ai cần ib Zalo 09xx, giá 100k.",1,,
,"Mình muốn đổi điểm đề tài Ứng dụng học tiếng Anh, ai giúp ib Facebook, hậu tạ 200k.",1,,
,"Nhóm ơi, mình đã xong phần tài liệu đề tài Ứng dụng quản lý sinh viên.",0,,
,"Nhóm mình đã chốt đề tài Website đăng ký đề tài, mọi người xem qua nhé.",0,,
,"Cần mua đánh giá tốt cho giảng viên thầy Nam, giá 200k.",1,,
,"Bán phần mềm làm đề tài Ứng dụng đặt lịch khám, giá 10 triệu, link docs.google.com/....",1,,
,"Cần bán gấp slot đề tài Ứng dụng học tiếng Anh, giá 200k, liên hệ nick mess.",1,,
,"ai muốn yên thân thì trả 500k, ib số 0987....",1,,
,"Thầy cô Phương ơi, em nộp đề tài Hệ thống điểm danh muộn được không ạ?",0,,
,"góp ý tích cực: bài của bạn đã tốt, chỉ cần chỉnh format.",0,,
,Quy định về số thành viên nhóm đề tài Web bán đồ ăn là bao nhiêu?,0,,
,"Ai muốn được tính điểm nhóm dù không làm gì thì liên hệ nick mess, giá 10 triệu.",1,,
,"Dịch vụ viết thuê luận văn môn Lập trình web, uy tín, giá 50k.",1,,
,Mọi người nên tham khảo nhiều nguồn cho đề tài Website đăng ký đề tài.,0,,
,"nhóm mình thiếu người, ai rảnh tham gia đề tài hệ thống thư viện nhé.",0,,
,Tống tiền: đưa 200k nếu không muốn bị đánh.,1,,
,"mọi người ơi, hệ thống đăng ký đề tài ứng dụng quản lý chi tiêu bị lỗi.",0,,
,Cảm ơn mọi người đã góp ý cho bài báo cáo của mình.,0,,
,"Mình có thể tạo minh chứng nộp báo cáo Hệ thống đặt vé xe, giá 200k.",1,,
,"bên mình nhận làm đề tài hệ thống đặt vé xe, báo cáo, slide, giá 200k, ib telegram @abc.",1,,
,"mình có tool lấy mật khẩu sinh viên, ai cần ib nick mess, giá 10 triệu.",1,,
,"Mình có ảnh nhạy cảm của bạn, chuyển 50k nếu không muốn bị phát tán.",1,,
,Thông báo: nhóm đề tài Hệ thống đặt vé xe nộp báo cáo trước ngày mai nhé.,0,,
,"Nhận xử lý deadline Hệ thống điểm danh, giá 1 triệu, giao trong tối nay.",1,,
,Thầy thầy Nam gia hạn deadline môn Phân tích thiết kế hệ thống chưa?,0,,
,Mình cần xác nhận đăng ký đề tài Chatbot tư vấn tuyển sinh với thầy thầy Bình.,0,,
,tìm bạn cùng làm đề tài chatbot tư vấn tuyển sinh môn cơ sở dữ liệu.,0,,
